n_id,nbName,nwName,nbyear,enter
283,(The) wisdom of finance :discovering humanity in the world of risk and return,[by] Mihir A. Desai,2017,20221026
284,얀 마텔 101통의 문학 편지,얀 마텔 지음,2022,20221026
285,(신) 전기기기 공학 .2 전기기기의 동특성 해석과 제어,한양대학교 에너지변환연구실 저,2020,20221026
286,유니콘 :은은하게 돌아있는 맥콤의 CEO 스티브와 크루들의 대혼돈 K-스타트업 분투기 : 유병재 대본집,유병재 지음,2022,20221026
287,나비 :기억을 지우는 자 : 김다인 장편소설,김다인 지음,2021,20221026
288,민법의 기초,김준호 지음,2022,20221026
289,(너만 몰랐던) 지출증빙 실무,윤희원,2022,20221026
290,여행의 지리학 :루시의 길을 더듬은 지리학자의 지구 여행 기록,권동희 지음,2018,20221026
291,ウクライナ紛??史は繰り返す :??と革命を仕組んだのは誰だ,馬?睦夫 著,2022,20221026
292,?れるコピ?ライティング?語帖,神田昌典,2020,20221026
293,農家が?える農家の土木,農文協 編,2022,20221026
294,才能はゴミ箱の中に落ちている,金久保麻子 著,2022,20221026
295,環境問題と法 :身近な問題から地球規模の課題まで,鶴田順,2022,20221026
296,일그러진 몸 :일하는 여성의 몸 수치심 연대에 관하여,캐런 메싱 지음,2022,20221026
297,말을 부수는 말 :왜곡되고 둔갑되는 권력의 언어를 해체하기,이라영 지음,2022,20221026
298,接客の鬼100則,柴田昌孝 著,2019,20221026
299,?節を磨くとなぜ人が集まるのか,七條千?美 著,2020,20221026
300,Sales is :科?的に「成果をコントロ?ルする」?業術,今井晶也 著,2021,20221026
301,통합 척추교정 도수치료 :검사와 가동법: 제6판,K. Schildt-Rudloff,2020,20221026
302,저주받은 원자 :미국의 핵기술 도박이 만들어낸 현재진행형 지구사,제이콥 햄블린 지음,2022,20221026
303,노화학 사전 :우리 몸에서 일어나는 노화의 모든 것,최현석 지음,2022,20221026
304,카지노 베이비 :제27회 한겨레문학상 수상작 : 강성봉 장편소설,강성봉 지음,2022,20221026
305,딥 타임 :빛도 시간도 없는 40일 극한 환경에서 발견한 인간의 위대한 본성,크리스티앙 클로 지음,2022,20221026
306,섹스할 권리,아미아 스리니바산 지음,2022,20221026
307,(티타임에 쓰이는) 앤티크 실버웨어 이야기 :홍차 연구가가 알려주는 앤티크 실버웨어의 모든 것: antique silverware,김지은 지음,2022,20221026
308,뾰족한 마음 :지치지 않고 세상에 말 걸기,위근우 지음,2022,20221026
309,보통 아닌 보통의 나날들 :팔 남매의 맏딸이고 십사 남매의 둘째 며느리이며 육 남매의 엄마 인생 가계부 : 최기효 에세이,최기효 지음,2022,20221026
310,イノベ?ションの再現性を高める新規事業開?マネジメント,北嶋貴朗 著,2021,20221026
311,?養として?んでおきたい哲?,岡本裕一朗 著,2019,20221026
312,클로버 :나혜림 장편소설,나혜림 지음,2022,20221026
313,독립운동 열전 .01 잊힌 사건을 찾아서,임경석 지음,2022,20221026
314,번역의 말들 :읽는 사람을 위한 번역 이야깃거리,김택규 지음,2022,20221026
315,얼음이의 대모험,데이비드 에즈라 스테인 글?그림,2022,20221026
316,?養として?んでおきたい??,島田裕巳 著,2019,20221026
317,日月の未?記 :「日月神示」岡本天明の予言,北川達也 著,2021,20221026
318,1日1話、?めば心が熱くなる365人の生き方の?科書,安藤忠雄 [외] [著],2022,20221026
319,「もう傷つきたくない」あなたが執着を手放して「幸せ」になる本,根本裕幸 著,2020,20221026
320,人はどう死ぬのか,久坂部羊 著,2022,20221026
321,現代思想入門,千葉雅也 著,2022,20221026
322,メタバ?スとWeb3,國光宏? 著,2022,20221026
323,(한글의 최전선) 지구촌 한글학교 스토리,박인기,2022,20221026
324,HTML解?新書 :仕?から紐解く本格入門,太田良典,2022,20221026
325,プロを目指す人のためのTypeScript入門,鈴木僚太 著,2022,20221026
326,지구를 구할 여자들 :유쾌한 페미니스트의 과학기술사 뒤집어 보기,카트리네 마르살 지음,2022,20221026
327,음악과 과학 :피타고라스에서 뉴턴까지,원준식 지음,2022,20221026
328,(The) bookseller of Florence :Vespasiano da Bisticci and the Manuscripts that illuminated the Renaissance,[by] Ross King,2022,20221026
329,(삼성서울병원) 순환기내과 매뉴얼 :심혈관 진료 quick manual : 救心 =Samsung Medical Center circulatory internal medicine handbook,김덕경 외 삼성서울병원 순환기내과 교수진 저,2022,20221026
330,소설 만세 :정용준 에세이,정용준 지음,2022,20221026
331,바게트 소년병 :오한기 소설,오한기 지음,2022,20221026
332,관찰적 보행 분석,Janet M. Adams,2021,20221026
333,아이 없는 부부와 고양이 :무레 요코 소설,무레 요코 지음,2022,20221026
334,(더 쉬운) 가성비 집밥 :팬 하나 냄비 하나로 더 쉽게! 비용과 노력 대비 더 맛있게!,정혜원 지음,2022,20221026
335,인공지능과 뇌는 어떻게 생각하는가 :지극히 주관적인 그래서 더욱 객관적인 =How AI and the brain work,이상완 지음,2022,20221026
336,독립운동 열전 .02 잊힌 인물을 찾아서,임경석 지음,2022,20221026
337,How to talk to robots :a girls` guide to a future dominated by Ai,[by] Tabitha Goldstaub,2020,20221026
338,Overdue :reckoning with the public library,Amanda Oliver,2022,20221026
339,(The) library book,[by] Susan Orlean,2018,20221026
340,(A) year of self-love :daily wisdom and inspiration for loving yourself,[by] Troy L. Love,2019,20221026
341,I can handle it! :mindful mantras,by Laurie Wright,2016,20221026
342,That is not who we are! :populism and peoplehood,[by] Rogers M. Smith,2020,20221026
343,(The) democratic faith :essays on democratic citizenship,[by] Paul M. Sniderman,2017,20221026
344,(The) hidden habits of genius :beyond talent IQ and grit--unlocking the secrets of greatness,[by] Craig Wright,2020,20221026
345,(The) question of intervention :John Stuart Mill and the responsibility to protect,[by] Michael W. Doyle,2015,20221026
346,B is for breathe :the ABCs of coping with fussy and frustrating feelings,by Melissa Munro Boyd,2019,20221026
347,(1학년이 쓴) 1학년 가이드북 :실전 경험 1년 차 진짜 1학년 선배들이 알려주는 45가지 꿀팁!,대구대봉초등학교 1학년 지음,2022,20221026
348,Effortless :make it easier to do what matters most,[by] Greg McKeown,2021,20221026
349,(HBR guide to) data analytics basics for managers,[by Harvard Business School Publishing Coporation],2018,20221026
350,(The) Essentials,[by] Harvard Business Review,2011,20221026
351,On strategy,[by] Harvard Business Review,2011,20221026
352,On managing people,[by] Harvard Business Review,2011,20221026
353,Let yourself be loved :big lessons from a little life,[by] Elizabeth Leon,2022,20221026
354,Protecting your child from the child protection system,[by] Beth Alison Maloney,2021,20221026
355,(The) authenticity code :the art and science of success and why you can`t fake it to make it,[by] Sharon Lamm-Hartman,2021,20221026
356,소소한 모험을 계속하자,김윤주,2022,20221026
357,민사소송법 =Civil procedure law,이헌묵 저,2022,20221026
358,(The) mothers and daughters of the Bible speak :lessons on faith from nine biblical families,[by] Shannon Bream,2022,20221026
359,왜 개인주의가 문제일까? :10대에게 들려주는 개인주의 이야기,배민 지음,2022,20221026
360,다시 내가 되는 길에서 :마중물샘의 회복 일지,최현희 지음,2022,20221026
361,글리치 페미니즘 선언,레거시 러셀 지음,2022,20221026
362,내가 알고 있는 걸 당신도 알게 된다면 :전 세계가 주목한 코넬대학교의 인류 유산 프로젝트,칼 필레머 지음,2022,20221026
363,불처벌 :성매매 여성을 처벌하는 사회에 던지는 페미니즘 선언,김대현,2022,20221026
364,영국의 주택 :영국인의 라이프 스타일,야마다 카요코,2019,20221026
365,무모증,할미맨 저,2021,20221026
366,부자 엄마 가난한 엄마 :5년만에 1억으로 100억 자산을 이룬 부자 엄마의 가난한 엄마 탈출기 =Rich mom poor mom,이진화 지음,2022,20221026
367,내가 지구를 사랑하는 방법 :어린이를 위한 첫 환경그림책,토드 파 지음,2018,20221026
368,(아무튼) 사전,홍한별 지음,2022,20221026
369,베이킹은 과학이다 :제빵의 과학적인 궁금증을 해결해주는 Q&A 233 .[2] 제빵편,가지하라 요시하루,2022,20221026
370,From strength to strength :finding success happiness and deep purpose in the second half of life,[by] Arthur C. Brooks,2022,20221026
371,스페인 자동차 여행 :직접 자동차로 여행하는 언텍트 여행: 2022~2023 최신판 =Spain travel with car,조대현 글,2022,20221026
372,무엇이든 물어보세요 .3 運動陽氣 殘存陽氣 運動陰氣 殘存陰氣,박청화 강의,2020,20221026
373,(초기불교의) 이념과 명상,틸만 페터 저,2020,20221026
374,교회와 세무?회계?재정 & 관련법과 정관,김영근,2022,20221026
375,블로그 하는 마음 :이상하고 아름다운 블로그 세계,이효진 지음,2022,20221026
376,ブッダの獅子吼,北川達也 著,2020,20221026
377,(기초) 투석 handbook,edited by Shinseikai Daiichi Hospital Center for Continuous Ambulatory Peritoneal Dialysis,2019,20221026
378,아뵤,강진영 지음,2022,20221026
379,(한 권으로 해결한) 회계와 세무실무 :기업 재무담당 직원 및 세무회계 사무실 직원 필독서: tax affairs,이문희,2022,20221026
380,(Sappi's) 인체 드로잉 & 해부학 클래스 =Figure drawing & anatomy class,새삐 저,2022,20221026
381,가녀장의 시대 :이슬아 장편소설,이슬아 지음,2022,20221026
382,한국 현대사 연구의 쟁점,정용욱,2022,20221026
383,(최이진의) 오디오 콘텐츠 집에서 만들기 :home recording,최이진 지음,2022,20221026
384,바다숲 :김준호 소설 =Sea forest,김준호 지음,2020,20221026
385,(서정아의) 건강밥상 :세상에서 가장 쉽고 맛있는 건강요리 레시피!,서정아 지음,2020,20221026
386,한국 근?현대 미술사론,홍선표 지음,2022,20221026
387,라이프 트렌드 :소비 욕망의 진화 새로운 과시 패러다임을 주목하라!: 당신이 미처 몰랐던 일상 속의 진짜 트렌드! .2023 과시적 비소비,김용섭 지음,2022,20221026
388,(제국 일본의) 근대 학교체육사 연구 :1868년 메이지 유신에서 1945년 패전(敗戰)까지,김준영 편저,2022,20221026
389,좋아하는 것을 발견하는 법 :진로와 자기 탐색,이다혜 지음,2022,20221026
390,살의의 대담,후지사키 쇼 지음,2022,20221026
391,남아 있는 나날 :가즈오 이시구로 장편소설,가즈오 이시구로 지음,2021,20221026
392,로봇의 지배 :인공지능은 어떻게 모든 것을 바꿔 놓았나,마틴 포드 지음,2022,20221026
393,(The) steal :the attempt to overturn the 2020 election and the people who stopped it,[by] Mark Bowden,2022,20221026
394,My first book of planets :all about the solar system for kids,[by] Bruce Betts,2020,20221026
395,On managing yourself,[by] Harvard Business Review,2011,20221026
396,On change management,[by] Harvard Business Review,2011,20221026
397,On Leadership,[by] Harvard Business Review,2011,20221026
398,(HBR guide to) finance basics for managers,[by Harvard Business School Publishing Coporation],2012,20221026
399,Corporate finance for dummies,by Michael Taillard,2022,20221026
400,낮술 :하라다 히카 소설 .3 오늘도 배부르게,하라다 히카 지음,2022,20221026
401,낮술 :하라다 히카 소설 .2 한 잔 더 생각나는 날,하라다 히카 지음,2022,20221026
402,(Weygandt/Kimmel/Kieso) 재무회계 :with IFRS: 4판,Jerry J. Weygandt,2022,20221026
403,아이와 미술에 대해 이야기하는 법 :어른과 아이가 함께 배우는 교양 미술,프랑수아즈 바르브 갈 지음,2020,20221026
404,마지막 이야기 전달자,도나 바르바 이게라 글,2022,20221026
405,작은 땅의 야수들 :김주혜 장편소설,김주혜 지음,2022,20221026
406,언어를 디자인하라 :아무 생각 없이 평생 써온 말이 당신 인생을 디자인해왔다!,유영만,2022,20221026
407,일의 역사 :한 권으로 보는 인류의 진화와 노동의 미래 =History of work,제임스 수즈먼 지음,2022,20221026
408,우리에게는 비밀이 없다 :우샤오러 장편소설,우샤오러 지음,2022,20221026
409,어마어마한 수학 :수학에 미치는 6가지 이유,나가노 히로유키 지음,2022,20221026
410,마음 쓰는 밤 :나를 지키는 글쓰기 수업,고수리 지음,2022,20221026
411,(얀다의) 통증유발점 도수 검사 :이론과 실제: 개정 5판,U.C. Smolenski,2020,20221026
412,Verity,[by] Colleen Hoover,2021,20221026
413,だから僕たちは、組織を?えていける,?藤徹 [著],2021,20221026
414,ウイルス?者の責任,宮?孝幸 著,2022,20221026
415,人的環境のユニバ?サルデザイン :子どもたちが安心できる?級づくり,阿部利彦,2019,20221026
416,捨てない生きかた,五木?之 著,2022,20221026
417,リピ?ト率80%心をつかむ接客術,仲?彩 著,2021,20221026
418,影響力の武器 :なぜ、人は動かされるのか,ロバ?ト·B·チャルディ?ニ 著,2014,20221026
419,映?を早送りで?る人たち,?田豊史 著,2022,20221026
420,(NHK出版 學びのきほん) キリスト?の核心をよむ,山本芳久 著,2021,20221026
421,?養として?んでおきたい神社,島田裕巳 著,2020,20221026
